controlId;t;charge;discharge;soc;duration;residual
9405;07.06.2015 23:50;0;0.374001454;63.45117552;15;0.374001454
9406;07.06.2015 23:51;0;0.380548445;63.41743896;15;0.380548445
9407;07.06.2015 23:51;0;0.379174396;63.38382421;15;0.379174396
9408;07.06.2015 23:51;0;0.376683432;63.35043029;15;0.376683432
9409;07.06.2015 23:51;0;0.378333753;63.31689006;15;0.378333753
9410;07.06.2015 23:52;0;0.318919763;63.28861703;15;0.318919763
9411;07.06.2015 23:52;0;0.319085935;63.26032927;15;0.319085935
9412;07.06.2015 23:52;0;0.320497829;63.23191634;15;0.320497829
9413;07.06.2015 23:52;0;0.320280376;63.20352269;15;0.320280376
9414;07.06.2015 23:53;0;0.316475866;63.17546632;15;0.316475866
9415;07.06.2015 23:53;0;0.319318973;63.1471579;15;0.319318973
9416;07.06.2015 23:53;0;0.325656198;63.11828767;15;0.325656198
9417;07.06.2015 23:53;0;0.315058344;63.09035697;15;0.315058344
9418;07.06.2015 23:54;0;0.316880101;63.06226476;15;0.316880101
9419;07.06.2015 23:54;0;0.313554793;63.03446735;15;0.313554793
9420;07.06.2015 23:54;0;0.325138085;63.00564305;15;0.325138085
9421;07.06.2015 23:54;0;0.323579775;62.9769569;15;0.323579775
9422;07.06.2015 23:55;0;0.323444063;62.94828278;15;0.323444063
9423;07.06.2015 23:55;0;0.321703608;62.91976296;15;0.321703608
9424;07.06.2015 23:55;0;0.322893945;62.89113761;15;0.322893945
9425;07.06.2015 23:55;0;0.328207114;62.86204123;15;0.328207114
9426;07.06.2015 23:56;0;0.320869749;62.83359533;15;0.320869749
9427;07.06.2015 23:56;0;0.317483131;62.80544967;15;0.317483131
9428;07.06.2015 23:56;0;0.323426594;62.7767771;15;0.323426594
9429;07.06.2015 23:56;0;0.32039006;62.74837372;15;0.32039006
9430;07.06.2015 23:57;0;0.321755286;62.71984932;15;0.321755286
9431;07.06.2015 23:57;0;0.311957989;62.69219347;15;0.311957989
9432;07.06.2015 23:57;0;0.317230763;62.66407017;15;0.317230763
9433;07.06.2015 23:57;0;0.313753902;62.63625511;15;0.313753902
9434;07.06.2015 23:58;0;0.323960145;62.60753524;15;0.323960145
9435;07.06.2015 23:58;0;0.316969698;62.57943509;15;0.316969698
9436;07.06.2015 23:58;0;0.315575859;62.55145851;15;0.315575859
9437;07.06.2015 23:58;0;0.318800134;62.52319608;15;0.318800134
9438;07.06.2015 23:59;0;0.324265133;62.49444917;15;0.324265133
9439;07.06.2015 23:59;0;0.221488341;62.47481368;15;0.221488341
9440;07.06.2015 23:59;0;0.226846976;62.45470314;15;0.226846976
9441;07.06.2015 23:59;0;0.216799182;62.43548335;15;0.216799182
9442;08.06.2015 00:00;0;0.218312906;62.41612937;15;0.218312906
9443;08.06.2015 00:00;0;0.217849494;62.39681647;15;0.217849494
9444;08.06.2015 00:00;0;0.224275323;62.37693391;15;0.224275323
9445;08.06.2015 00:00;0;0.218655199;62.35754958;15;0.218655199
9446;08.06.2015 00:01;0;0.225766407;62.33753483;15;0.225766407
9447;08.06.2015 00:01;0;0.223585676;62.3177134;15;0.223585676
9448;08.06.2015 00:01;0;0.220010008;62.29820897;15;0.220010008
9449;08.06.2015 00:01;0;0.222017448;62.27852657;15;0.222017448
9450;08.06.2015 00:02;0;0.22490608;62.25858809;15;0.22490608
9451;08.06.2015 00:02;0;0.219580835;62.2391217;15;0.219580835
9452;08.06.2015 00:02;0;0.2227853;62.21937123;15;0.2227853
9453;08.06.2015 00:02;0;0.225471649;62.19938261;15;0.225471649
9454;08.06.2015 00:03;0;0.225238226;62.17941468;15;0.225238226
9455;08.06.2015 00:03;0;0.223540779;62.15959724;15;0.223540779
9456;08.06.2015 00:03;0;0.22222621;62.13989633;15;0.22222621
9457;08.06.2015 00:03;0;0.213596984;62.12096043;15;0.213596984
9458;08.06.2015 00:04;0;0.213560088;62.1020278;15;0.213560088
9459;08.06.2015 00:04;0;0.218937398;62.08261846;15;0.218937398
9460;08.06.2015 00:04;0;0.218581686;62.06324065;15;0.218581686
9461;08.06.2015 00:04;0;0.217974689;62.04391665;15;0.217974689
9462;08.06.2015 00:05;0;0.281860798;62.01892899;15;0.281860798
9463;08.06.2015 00:05;0;0.274944798;61.99455445;15;0.274944798
9464;08.06.2015 00:05;0;0.279786156;61.96975071;15;0.279786156
9465;08.06.2015 00:05;0;0.328101222;61.94066373;15;0.328101222
9466;08.06.2015 00:06;0;0.32931971;61.91146872;15;0.32931971
9467;08.06.2015 00:06;0;0.283487664;61.88633683;15;0.283487664
9468;08.06.2015 00:06;0;0.283933025;61.86116546;15;0.283933025
9469;08.06.2015 00:06;0;0.273116276;61.83695303;15;0.273116276
9470;08.06.2015 00:07;0;0.277442002;61.81235711;15;0.277442002
9471;08.06.2015 00:07;0;0.281361652;61.7874137;15;0.281361652
9472;08.06.2015 00:07;0;0.278847125;61.76269321;15;0.278847125
9473;08.06.2015 00:07;0;0.277269739;61.73811256;15;0.277269739
9474;08.06.2015 00:08;0;0.28373305;61.71295892;15;0.28373305
9475;08.06.2015 00:08;0;0.280026583;61.68813387;15;0.280026583
9476;08.06.2015 00:08;0;0.280095292;61.66330272;15;0.280095292
9477;08.06.2015 00:08;0;0.283316745;61.63818599;15;0.283316745
9478;08.06.2015 00:09;0;0.283096669;61.61308877;15;0.283096669
9479;08.06.2015 00:09;0;0.282182619;61.58807258;15;0.282182619
9480;08.06.2015 00:09;0;0.282821621;61.56299974;15;0.282821621
9481;08.06.2015 00:09;0;0.283569822;61.53786057;15;0.283569822
9482;08.06.2015 00:10;0;0.284237179;61.51266224;15;0.284237179
9483;08.06.2015 00:10;0;0.283270111;61.48754964;15;0.283270111
9484;08.06.2015 00:10;0;0.283386236;61.46242675;15;0.283386236
9485;08.06.2015 00:10;0;0.281934737;61.43743253;15;0.281934737
9486;08.06.2015 00:11;0;0.276485266;61.41292143;15;0.276485266
9487;08.06.2015 00:11;0;0.28079962;61.38802784;15;0.28079962
9488;08.06.2015 00:11;0;0.281212092;61.36309769;15;0.281212092
9489;08.06.2015 00:11;0;0.28045325;61.33823482;15;0.28045325
9490;08.06.2015 00:12;0;0.284628977;61.31300175;15;0.284628977
9491;08.06.2015 00:12;0;0.280112966;61.28816904;15;0.280112966
9492;08.06.2015 00:12;0;0.273434377;61.26392841;15;0.273434377
9493;08.06.2015 00:12;0;0.277735752;61.23930644;15;0.277735752
9494;08.06.2015 00:13;0;0.271966893;61.2151959;15;0.271966893
9495;08.06.2015 00:13;0;0.283082664;61.19009992;15;0.283082664
9496;08.06.2015 00:13;0;0.281089758;61.16518062;15;0.281089758
9497;08.06.2015 00:13;0;0.28359493;61.14003922;15;0.28359493
9498;08.06.2015 00:14;0;0.273110854;61.11582727;15;0.273110854
9499;08.06.2015 00:14;0;0.269780118;61.09191059;15;0.269780118
9500;08.06.2015 00:14;0;0.27035154;61.06794325;15;0.27035154
9501;08.06.2015 00:14;0;0.266800369;61.04429074;15;0.266800369
9502;08.06.2015 00:15;0;0.213540913;61.02535981;15;0.213540913
9503;08.06.2015 00:15;0;0.218525114;61.00598701;15;0.218525114
9504;08.06.2015 00:15;0;0.214086678;60.9870077;15;0.214086678
9505;08.06.2015 00:15;0;0.216518962;60.96781275;15;0.216518962
9506;08.06.2015 00:16;0;0.218415849;60.94844965;15;0.218415849
9507;08.06.2015 00:16;0;0.222466753;60.92872742;15;0.222466753
9508;08.06.2015 00:16;0;0.2158847;60.9095887;15;0.2158847
9509;08.06.2015 00:16;0;0.211110599;60.89087322;15;0.211110599
9510;08.06.2015 00:17;0;0.21295381;60.87199434;15;0.21295381
9511;08.06.2015 00:17;0;0.212829768;60.85312645;15;0.212829768
9512;08.06.2015 00:17;0;0.216242637;60.83395601;15;0.216242637
9513;08.06.2015 00:17;0;0.219532568;60.8144939;15;0.219532568
9514;08.06.2015 00:18;0;0.218898966;60.79508796;15;0.218898966
9515;08.06.2015 00:18;0;0.219383766;60.77563905;15;0.219383766
9516;08.06.2015 00:18;0;0.215611096;60.75652459;15;0.215611096
9517;08.06.2015 00:18;0;0.223915167;60.73667395;15;0.223915167
9518;08.06.2015 00:19;0;0.225167426;60.7167123;15;0.225167426
9519;08.06.2015 00:19;0;0.171860936;60.7014764;15;0.171860936
9520;08.06.2015 00:19;0;0.171767777;60.68624876;15;0.171767777
9521;08.06.2015 00:19;0;0.21118124;60.66752702;15;0.21118124
9522;08.06.2015 00:20;0;0.361932711;60.63544079;15;0.361932711
9523;08.06.2015 00:20;0;0.211607936;60.61668122;15;0.211607936
9524;08.06.2015 00:20;0;0.211511878;60.59793017;15;0.211511878
9525;08.06.2015 00:20;0;0.212409856;60.57909951;15;0.212409856
9526;08.06.2015 00:21;0;0.21134704;60.56036307;15;0.21134704
9527;08.06.2015 00:21;0;0.211792862;60.5415871;15;0.211792862
9528;08.06.2015 00:21;0;0.211882827;60.52280317;15;0.211882827
9529;08.06.2015 00:21;0;0.21145776;60.50405691;15;0.21145776
9530;08.06.2015 00:22;0;0.211435872;60.4853126;15;0.211435872
9531;08.06.2015 00:22;0;0.249183182;60.46322189;15;0.249183182
9532;08.06.2015 00:22;0;0.245852684;60.44142644;15;0.245852684
9533;08.06.2015 00:22;0;0.240580951;60.42009834;15;0.240580951
9534;08.06.2015 00:23;0;0.263627976;60.39672706;15;0.263627976
9535;08.06.2015 00:23;0;0.266655617;60.37308738;15;0.266655617
9536;08.06.2015 00:23;0;0.2671447;60.34940434;15;0.2671447
9537;08.06.2015 00:23;0;0.267060532;60.32572876;15;0.267060532
9538;08.06.2015 00:24;0;0.24370679;60.30412355;15;0.24370679
9539;08.06.2015 00:24;0;0.246267748;60.2822913;15;0.246267748
9540;08.06.2015 00:24;0;0.248393345;60.26027062;15;0.248393345
9541;08.06.2015 00:24;0;0.248807712;60.23821319;15;0.248807712
9542;08.06.2015 00:25;0;0.246747096;60.21633845;15;0.246747096
9543;08.06.2015 00:25;0;0.24677379;60.19446134;15;0.24677379
9544;08.06.2015 00:25;0;0.246857587;60.17257681;15;0.246857587
9545;08.06.2015 00:25;0;0.246603073;60.15071483;15;0.246603073
9546;08.06.2015 00:26;0;0.246223239;60.12888653;15;0.246223239
9547;08.06.2015 00:26;0;0.244578825;60.10720401;15;0.244578825
9548;08.06.2015 00:26;0;0.243766237;60.08559353;15;0.243766237
9549;08.06.2015 00:26;0;0.244046117;60.06395823;15;0.244046117
9550;08.06.2015 00:27;0;0.243775712;60.04234691;15;0.243775712
9551;08.06.2015 00:27;0;0.244088863;60.02070783;15;0.244088863
9552;08.06.2015 00:27;0;0.241885404;59.99926409;15;0.241885404
9553;08.06.2015 00:27;0;0.243501869;59.97767704;15;0.243501869
9554;08.06.2015 00:28;0;0.301920993;59.950911;15;0.301920993
9555;08.06.2015 00:28;0;0.30065821;59.9242569;15;0.30065821
9556;08.06.2015 00:28;0;0.29884883;59.89776321;15;0.29884883
9557;08.06.2015 00:28;0;0.298456208;59.87130432;15;0.298456208
9558;08.06.2015 00:29;0;0.298337222;59.84485599;15;0.298337222
9559;08.06.2015 00:29;0;0.298092141;59.81842938;15;0.298092141
9560;08.06.2015 00:29;0;0.300195958;59.79181626;15;0.300195958
9561;08.06.2015 00:29;0;0.297799253;59.76541562;15;0.297799253
9562;08.06.2015 00:30;0;0.299375975;59.7388752;15;0.299375975
9563;08.06.2015 00:30;0;0.297152649;59.71253188;15;0.297152649
9564;08.06.2015 00:30;0;0.29694017;59.68620739;15;0.29694017
9565;08.06.2015 00:30;0;0.295676562;59.65999493;15;0.295676562
9566;08.06.2015 00:31;0;0.297893918;59.6335859;15;0.297893918
9567;08.06.2015 00:31;0;0.296989737;59.60725702;15;0.296989737
9568;08.06.2015 00:31;0;0.198255775;59.58968115;15;0.198255775
9569;08.06.2015 00:31;0;0.197861891;59.57214021;15;0.197861891
9570;08.06.2015 00:32;0;0.197621254;59.55462059;15;0.197621254
9571;08.06.2015 00:32;0;0.198527004;59.53702068;15;0.198527004
9572;08.06.2015 00:32;0;0.197897118;59.51947661;15;0.197897118
9573;08.06.2015 00:32;0;0.196349206;59.50206977;15;0.196349206
9574;08.06.2015 00:33;0;0.200014861;59.48433795;15;0.200014861
9575;08.06.2015 00:33;0;0.199601428;59.46664279;15;0.199601428
9576;08.06.2015 00:33;0;0.198139453;59.44907723;15;0.198139453
9577;08.06.2015 00:33;0;0.196104499;59.43169208;15;0.196104499
9578;08.06.2015 00:34;0;0.139446879;59.41932977;15;0.139446879
9579;08.06.2015 00:34;0;0.137538992;59.4071366;15;0.137538992
9580;08.06.2015 00:34;0;0.137482292;59.39494845;15;0.137482292
9581;08.06.2015 00:34;0;0.139161475;59.38261144;15;0.139161475
9582;08.06.2015 00:35;0;0.139257469;59.37026592;15;0.139257469
9583;08.06.2015 00:35;0;0.137743731;59.3580546;15;0.137743731
9584;08.06.2015 00:35;0;0.139341031;59.34570167;15;0.139341031
9585;08.06.2015 00:35;0;0.137614518;59.3335018;15;0.137614518
9586;08.06.2015 00:36;0;0.139307005;59.32115189;15;0.139307005
9587;08.06.2015 00:36;0;0.137927289;59.30892429;15;0.137927289
9588;08.06.2015 00:36;0;0.137674672;59.29671909;15;0.137674672
9589;08.06.2015 00:36;0;0.139344058;59.2843659;15;0.139344058
9590;08.06.2015 00:37;0;0.137625275;59.27216507;15;0.137625275
9591;08.06.2015 00:37;0;0.137578615;59.25996839;15;0.137578615
9592;08.06.2015 00:37;0;0.139643594;59.24758864;15;0.139643594
9593;08.06.2015 00:37;0;0.137779277;59.23537416;15;0.137779277
9594;08.06.2015 00:38;0;0.139740333;59.22298583;15;0.139740333
9595;08.06.2015 00:38;0;0.137703301;59.21077809;15;0.137703301
9596;08.06.2015 00:38;0;0.136350062;59.19869032;15;0.136350062
9597;08.06.2015 00:38;0;0.138222909;59.18643652;15;0.138222909
9598;08.06.2015 00:39;0;0.138832984;59.17412863;15;0.138832984
9599;08.06.2015 00:39;0;0.137426271;59.16194545;15;0.137426271
9600;08.06.2015 00:39;0;0.138284213;59.14968621;15;0.138284213
9601;08.06.2015 00:39;0;0.136610988;59.13757531;15;0.136610988
9602;08.06.2015 00:40;0;0.138068299;59.12533521;15;0.138068299
9603;08.06.2015 00:40;0;0.13782475;59.1131167;15;0.13782475
9604;08.06.2015 00:40;0;0.135681041;59.10108824;15;0.135681041
9605;08.06.2015 00:40;0;0.137151925;59.08892938;15;0.137151925
9606;08.06.2015 00:41;0;0.137002505;59.07678377;15;0.137002505
9607;08.06.2015 00:41;0;0.138035183;59.06454661;15;0.138035183
9608;08.06.2015 00:41;0;0.137860094;59.05232497;15;0.137860094
9609;08.06.2015 00:41;0;0.136391848;59.0402335;15;0.136391848
9610;08.06.2015 00:42;0;0.136379267;59.02814314;15;0.136379267
9611;08.06.2015 00:42;0;0.138726497;59.01584469;15;0.138726497
9612;08.06.2015 00:42;0;0.139871778;59.00344471;15;0.139871778
9613;08.06.2015 00:42;0;0.138986506;58.99112321;15;0.138986506
9614;08.06.2015 00:43;0;0.138146353;58.97887619;15;0.138146353
9615;08.06.2015 00:43;0;0.13757107;58.96668017;15;0.13757107
9616;08.06.2015 00:43;0;0.136315241;58.95459549;15;0.136315241
9617;08.06.2015 00:43;0;0.136393321;58.94250388;15;0.136393321
9618;08.06.2015 00:44;0;0.137937399;58.93027539;15;0.137937399
9619;08.06.2015 00:44;0;0.219437863;58.91082168;15;0.219437863
9620;08.06.2015 00:44;0;0.219886232;58.89132822;15;0.219886232
9621;08.06.2015 00:44;0;0.224344967;58.87143948;15;0.224344967
9622;08.06.2015 00:45;0;0.222230754;58.85173817;15;0.222230754
9623;08.06.2015 00:45;0;0.223687597;58.83190771;15;0.223687597
9624;08.06.2015 00:45;0;0.221650487;58.81225785;15;0.221650487
9625;08.06.2015 00:45;0;0.219611481;58.79278874;15;0.219611481
9626;08.06.2015 00:46;0;0.21733332;58.7735216;15;0.21733332
9627;08.06.2015 00:46;0;0.217565295;58.7542339;15;0.217565295
9628;08.06.2015 00:46;0;0.217124066;58.73498531;15;0.217124066
9629;08.06.2015 00:46;0;0.219396427;58.71553528;15;0.219396427
9630;08.06.2015 00:47;0;0.219361757;58.69608831;15;0.219361757
9631;08.06.2015 00:47;0;0.217290818;58.67682494;15;0.217290818
9632;08.06.2015 00:47;0;0.216981065;58.65758903;15;0.216981065
9633;08.06.2015 00:47;0;0.215303442;58.63850185;15;0.215303442
9634;08.06.2015 00:48;0;0.215309536;58.61941412;15;0.215309536
9635;08.06.2015 00:48;0;0.215656604;58.60029563;15;0.215656604
9636;08.06.2015 00:48;0;0.214620496;58.58126899;15;0.214620496
9637;08.06.2015 00:48;0;0.214715718;58.56223391;15;0.214715718
9638;08.06.2015 00:49;0;0.213114904;58.54334074;15;0.213114904
9639;08.06.2015 00:49;0;0.213308358;58.52443043;15;0.213308358
9640;08.06.2015 00:49;0;0.214044972;58.50545481;15;0.214044972
9641;08.06.2015 00:49;0;0.212644398;58.48660335;15;0.212644398
9642;08.06.2015 00:50;0;0.213154796;58.46770665;15;0.213154796
9643;08.06.2015 00:50;0;0.213886154;58.44874511;15;0.213886154
9644;08.06.2015 00:50;0;0.214053277;58.42976876;15;0.214053277
9645;08.06.2015 00:50;0;0.21283913;58.41090004;15;0.21283913
9646;08.06.2015 00:51;0;0.21082132;58.39221021;15;0.21082132
9647;08.06.2015 00:51;0;0.21034972;58.37356218;15;0.21034972
9648;08.06.2015 00:51;0;0.213456516;58.35463873;15;0.213456516
9649;08.06.2015 00:51;0;0.212403985;58.33580859;15;0.212403985
9650;08.06.2015 00:52;0;0.212127414;58.31700297;15;0.212127414
9651;08.06.2015 00:52;0;0.210384142;58.2983519;15;0.210384142
9652;08.06.2015 00:52;0;0.208405885;58.2798762;15;0.208405885
9653;08.06.2015 00:52;0;0.208397819;58.26140121;15;0.208397819
9654;08.06.2015 00:53;0;0.208394244;58.24292655;15;0.208394244
9655;08.06.2015 00:53;0;0.212126113;58.22412104;15;0.212126113
9656;08.06.2015 00:53;0;0.207612302;58.20571569;15;0.207612302
9657;08.06.2015 00:53;0;0.206402764;58.18741758;15;0.206402764
9658;08.06.2015 00:54;0;0.208638137;58.16892129;15;0.208638137
9659;08.06.2015 00:54;0;0.210266189;58.15028067;15;0.210266189
9660;08.06.2015 00:54;0;0.210966589;58.13157796;15;0.210966589
9661;08.06.2015 00:54;0;0.205959816;58.11331911;15;0.205959816
9662;08.06.2015 00:55;0;0.206976122;58.09497016;15;0.206976122
9663;08.06.2015 00:55;0;0.316247145;58.06693407;15;0.316247145
9664;08.06.2015 00:55;0;0.313358201;58.03915408;15;0.313358201
9665;08.06.2015 00:55;0;0.308148964;58.01183591;15;0.308148964
9666;08.06.2015 00:56;0;0.30783053;57.98454597;15;0.30783053
9667;08.06.2015 00:56;0;0.305578612;57.95745567;15;0.305578612
9668;08.06.2015 00:56;0;0.30597552;57.93033018;15;0.30597552
9669;08.06.2015 00:56;0;0.310767782;57.90277985;15;0.310767782
9670;08.06.2015 00:57;0;0.310058458;57.87529239;15;0.310058458
9671;08.06.2015 00:57;0;0.310770509;57.84774182;15;0.310770509
9672;08.06.2015 00:57;0;0.310553564;57.82021047;15;0.310553564
9673;08.06.2015 00:57;0;0.310375185;57.79269494;15;0.310375185
9674;08.06.2015 00:58;0;0.310753182;57.7651459;15;0.310753182
9675;08.06.2015 00:58;0;0.315132203;57.73720865;15;0.315132203
9676;08.06.2015 00:58;0;0.310499994;57.70968205;15;0.310499994
9677;08.06.2015 00:58;0;0.308284585;57.68235186;15;0.308284585
9678;08.06.2015 00:59;0;0.308178756;57.65503105;15;0.308178756
9679;08.06.2015 00:59;0;0.306173949;57.62788797;15;0.306173949
9680;08.06.2015 00:59;0;0.310172141;57.60039044;15;0.310172141
9681;08.06.2015 00:59;0;0.308297984;57.57305906;15;0.308297984
9682;08.06.2015 01:00;0;0.305865537;57.54594332;15;0.305865537
9683;08.06.2015 01:00;0;0.305193413;57.51888716;15;0.305193413
9684;08.06.2015 01:00;0;0.308468283;57.49154068;15;0.308468283
9685;08.06.2015 01:00;0;0.304972688;57.4645041;15;0.304972688
9686;08.06.2015 01:01;0;0.30304699;57.43763823;15;0.30304699
9687;08.06.2015 01:01;0;0.302868672;57.41078817;15;0.302868672
9688;08.06.2015 01:01;0;0.302551642;57.38396622;15;0.302551642
9689;08.06.2015 01:01;0;0.302809212;57.35712143;15;0.302809212
9690;08.06.2015 01:02;0;0.302469486;57.33030676;15;0.302469486
9691;08.06.2015 01:02;0;0.302411701;57.30349721;15;0.302411701
9692;08.06.2015 01:02;0;0.300192766;57.27688438;15;0.300192766
9693;08.06.2015 01:02;0;0.3003956;57.25025356;15;0.3003956
9694;08.06.2015 01:03;0;0.300148833;57.22364462;15;0.300148833
9695;08.06.2015 01:03;0;0.299966556;57.19705184;15;0.299966556
9696;08.06.2015 01:03;0;0.299957551;57.17045986;15;0.299957551
9697;08.06.2015 01:03;0;0.298020599;57.14403959;15;0.298020599
9698;08.06.2015 01:04;0;0.299814744;57.11746027;15;0.299814744
9699;08.06.2015 01:04;0;0.297502053;57.09108598;15;0.297502053
9700;08.06.2015 01:04;0;0.196979706;57.07362324;15;0.196979706
9701;08.06.2015 01:04;0;0.198883561;57.05599172;15;0.198883561
9702;08.06.2015 01:05;0;0.201261605;57.03814937;15;0.201261605
9703;08.06.2015 01:05;0;0.199016981;57.02050603;15;0.199016981
9704;08.06.2015 01:05;0;0.198631504;57.00289685;15;0.198631504
9705;08.06.2015 01:05;0;0.196773786;56.98545237;15;0.196773786
9706;08.06.2015 01:06;0;0.198771822;56.96783075;15;0.198771822
9707;08.06.2015 01:06;0;0.198043198;56.95027373;15;0.198043198
9708;08.06.2015 01:06;0;0.199888799;56.93255309;15;0.199888799
9709;08.06.2015 01:06;0;0.198729571;56.91493522;15;0.198729571
9710;08.06.2015 01:07;0;0.198093659;56.89737373;15;0.198093659
9711;08.06.2015 01:07;0;0.197523317;56.87986279;15;0.197523317
9712;08.06.2015 01:07;0;0.199725253;56.86215665;15;0.199725253
9713;08.06.2015 01:07;0;0.197484064;56.8446492;15;0.197484064
9714;08.06.2015 01:08;0;0.199299625;56.8269808;15;0.199299625
9715;08.06.2015 01:08;0;0.19759734;56.8094633;15;0.19759734
9716;08.06.2015 01:08;0;0.197459735;56.791958;15;0.197459735
9717;08.06.2015 01:08;0;0.197863993;56.77441687;15;0.197863993
9718;08.06.2015 01:09;0;0.197220656;56.75693277;15;0.197220656
9719;08.06.2015 01:09;0;0.197715083;56.73940484;15;0.197715083
9720;08.06.2015 01:09;0;0.195329857;56.72208836;15;0.195329857
9721;08.06.2015 01:09;0;0.198638683;56.70447855;15;0.198638683
9722;08.06.2015 01:10;0;0.197528678;56.68696714;15;0.197528678
9723;08.06.2015 01:10;0;0.197318577;56.66947436;15;0.197318577
9724;08.06.2015 01:10;0;0.197328555;56.65198069;15;0.197328555
9725;08.06.2015 01:10;0;0.196879582;56.63452683;15;0.196879582
9726;08.06.2015 01:11;0;0.198305095;56.61694659;15;0.198305095
9727;08.06.2015 01:11;0;0.19690461;56.59949051;15;0.19690461
9728;08.06.2015 01:11;0;0.196943361;56.58203099;15;0.196943361
9729;08.06.2015 01:11;0;0.195867741;56.56466683;15;0.195867741
9730;08.06.2015 01:12;0;0.19647593;56.54724875;15;0.19647593
9731;08.06.2015 01:12;0;0.196758143;56.52980565;15;0.196758143
9732;08.06.2015 01:12;0;0.198677767;56.51219237;15;0.198677767
9733;08.06.2015 01:12;0;0.196565087;56.49476639;15;0.196565087
9734;08.06.2015 01:13;0;0.196743188;56.47732462;15;0.196743188
9735;08.06.2015 01:13;0;0.196868284;56.45987176;15;0.196868284
9736;08.06.2015 01:13;0;0.194532025;56.44262601;15;0.194532025
9737;08.06.2015 01:13;0;0.194791272;56.42535728;15;0.194791272
9738;08.06.2015 01:14;0;0.196646496;56.40792408;15;0.196646496
9739;08.06.2015 01:14;0;0.19670079;56.39048607;15;0.19670079
9740;08.06.2015 01:14;0;0.19676986;56.37304193;15;0.19676986
9741;08.06.2015 01:14;0;0.196651445;56.35560829;15;0.196651445
9742;08.06.2015 01:15;0;0.195089716;56.3383131;15;0.195089716
9743;08.06.2015 01:15;0;0.194926702;56.32103237;15;0.194926702
9744;08.06.2015 01:15;0;0.197018702;56.30356617;15;0.197018702
9745;08.06.2015 01:15;0;0.198141397;56.28600044;15;0.198141397
9746;08.06.2015 01:16;0;0.196622176;56.2685694;15;0.196622176
9747;08.06.2015 01:16;0;0.195355676;56.25125064;15;0.195355676
9748;08.06.2015 01:16;0;0.195083036;56.23395604;15;0.195083036
9749;08.06.2015 01:16;0;0.193134495;56.21683419;15;0.193134495
9750;08.06.2015 01:17;0;0.196837875;56.19938402;15;0.196837875
9751;08.06.2015 01:17;0;0.194898411;56.18210579;15;0.194898411
9752;08.06.2015 01:17;0;0.194732908;56.16484224;15;0.194732908
9753;08.06.2015 01:17;0;0.192987895;56.14773338;15;0.192987895
9754;08.06.2015 01:18;0;0.194936128;56.13045181;15;0.194936128
9755;08.06.2015 01:18;0;0.195055344;56.11315967;15;0.195055344
9756;08.06.2015 01:18;0;0.194981445;56.09587408;15;0.194981445
9757;08.06.2015 01:18;0;0.156295123;56.08201813;15;0.156295123
9758;08.06.2015 01:19;0;0.131582491;56.07035302;15;0.131582491
9759;08.06.2015 01:19;0;0.13499294;56.05838556;15;0.13499294
9760;08.06.2015 01:19;0;0.134780383;56.04643694;15;0.134780383
9761;08.06.2015 01:19;0;0.136034257;56.03437717;15;0.136034257
9762;08.06.2015 01:20;0;0.137554029;56.02218266;15;0.137554029
9763;08.06.2015 01:20;0;0.133041097;56.01038824;15;0.133041097
9764;08.06.2015 01:20;0;0.132907354;55.99860567;15;0.132907354
9765;08.06.2015 01:20;0;0.132829677;55.98682999;15;0.132829677
9766;08.06.2015 01:21;0;0.134610537;55.97489643;15;0.134610537
9767;08.06.2015 01:21;0;0.134485238;55.96297398;15;0.134485238
9768;08.06.2015 01:21;0;0.134665024;55.95103559;15;0.134665024
9769;08.06.2015 01:21;0;0.135588359;55.93901535;15;0.135588359
9770;08.06.2015 01:22;0;0.13331711;55.92719645;15;0.13331711
9771;08.06.2015 01:22;0;0.135284605;55.91520314;15;0.135284605
9772;08.06.2015 01:22;0;0.133784437;55.90334282;15;0.133784437
9773;08.06.2015 01:22;0;0.133412557;55.89151546;15;0.133412557
9774;08.06.2015 01:23;0;0.135440873;55.87950829;15;0.135440873
9775;08.06.2015 01:23;0;0.133102013;55.86770847;15;0.133102013
9776;08.06.2015 01:23;0;0.13330788;55.85589039;15;0.13330788
9777;08.06.2015 01:23;0;0.135117791;55.84391187;15;0.135117791
9778;08.06.2015 01:24;0;0.13507417;55.83193721;15;0.13507417
9779;08.06.2015 01:24;0;0.134910848;55.81997702;15;0.134910848
9780;08.06.2015 01:24;0;0.135191882;55.80799193;15;0.135191882
9781;08.06.2015 01:24;0;0.134703459;55.79605013;15;0.134703459
9782;08.06.2015 01:25;0;0.134454883;55.78413037;15;0.134454883
9783;08.06.2015 01:25;0;0.13562429;55.77210694;15;0.13562429
9784;08.06.2015 01:25;0;0.133366453;55.76028368;15;0.133366453
9785;08.06.2015 01:25;0;0.133061088;55.74848748;15;0.133061088
9786;08.06.2015 01:26;0;0.13505579;55.73651445;15;0.13505579
9787;08.06.2015 01:26;0;0.134618084;55.72458022;15;0.134618084
9788;08.06.2015 01:26;0;0.134484851;55.71265781;15;0.134484851
9789;08.06.2015 01:26;0;0.13474986;55.7007119;15;0.13474986
9790;08.06.2015 01:27;0;0.132951601;55.68892541;15;0.132951601
9791;08.06.2015 01:27;0;0.132762449;55.67715569;15;0.132762449
9792;08.06.2015 01:27;0;0.133434749;55.66532637;15;0.133434749
